claim_id	reviewer_id	review_status	reviewed_at	confidence	note
clm-rufinus-he-mentions-bartholomew-india	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-rufinus-he-1-9 from rufinus-ecclesiastical-history directly addresses the proposition 'bartholomew-preached-in-india'. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed e...' The work's mentions of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-rufinus-he-mentions-frumentius-bishop	cascade-curator	approved	2026-03-16T12:00:00Z	high	Rufinus HE 1.10 describes Frumentius's journey to Aksum, his role as teacher to the royal court, and his later consecration as bishop by Athanasius. Rufinus is the primary source and presents this as personal knowledge transmitted from Aedesius. Well-attested as Rufinus's account.
clm-rufinus-he-mentions-india-reached	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-rufinus-he-1-10 from rufinus-ecclesiastical-history directly addresses the proposition 'gospel-reached-india'. Excerpt: 'Paraphrase: The Indian philosopher Metrodorus had earlier traveled to farther India and returned telling of those regions. The gospel had re...' The work's mentions of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-rufinus-he-mentions-thomas-india	cascade-curator	approved	2026-03-17T04:00:00Z	low	Passage psg-rufinus-he-1-9 from rufinus-ecclesiastical-history directly addresses the proposition 'thomas-preached-in-india'. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed e...' The work's mentions of this proposition is directly attested. [confidence capped at low: certainty=possible]
clm-rufus-of-rome-active-rome	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rom-16-13 explicitly places rufus-of-rome in rome. Excerpt: 'Paraphrase: Paul greets Rufus, chosen in the Lord, and Rufus's mother.'
clm-rufus-of-rome-roman-church	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rom-16-13 explicitly names rufus-of-rome as member of roman-church. Excerpt: 'Paraphrase: Paul greets Rufus, chosen in the Lord, and Rufus's mother.'
clm-sack-at-jerusalem	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-josephus-war-6-249-266 explicitly places sack-of-jerusalem at jerusalem. Excerpt: 'Paraphrase: Josephus narrates the burning of the temple and the destruction of Jerusalem under the Roman assault.'
clm-sack-jerusalem-year	cascade-curator	approved	2026-03-17T16:00:00Z	high	
clm-sack-of-jerusalem-year	openai-curator	approved	2026-03-16T20:30:00Z	medium	Year for sack-of-jerusalem: – CE well-supported by passage psg-wikipedia-sack-of-jerusalem-70. Certainty probable. Excerpt: 'The Siege of Jerusalem in 70 CE resulted in the destruction of the Second Temple and the city by Roman forces under Titus.'
clm-sardinian-exile-at-sardinia	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-eusebius-he-6-20-43 explicitly places sardinian-exile at sardinia. Excerpt: 'Paraphrase: Eusebius reports that Hippolytus was a bishop somewhere and that he composed various works. In HE 6.43, Euse'
clm-sardinian-exile-year	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-eusebius-he-6-20-43 explicitly attests the year for sardinian-exile. Excerpt: 'Paraphrase: Eusebius reports that Hippolytus was a bishop somewhere and that he composed various works. In HE 6.43, Euse'
clm-saturninus-active-antioch	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	QA-enhanced: active_in (saturninus → antioch) cert=probable. Primary passage psg-irenaeus-ah-1-28-1: 'Saturninus, who flourished at Antioch, set forth one father unknown to all, who made angels, archangels, powers, and potentates. The world w' [confidence capped at medium: certainty=probable]
clm-saturninus-member-docetists	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-saturninus-opposes-incarnation	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	[Auto-downgrade 2026-03-16T18:00:00Z] Certainty changed from 'attested' to 'probable': no passage excerpt explicitly names both subject 'saturninus' and object 'christ-truly-became-flesh'. Original note: Irenaeus AH 1.28.1 is direct. [confidence capped at medium: certainty=probable]
clm-saturninus-opposes-logos	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-saturninus-opposes-ot-scripture	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	[Auto-downgrade 2026-03-16T18:00:00Z] Certainty changed from 'attested' to 'probable': no passage excerpt explicitly names both subject 'saturninus' and object 'old-testament-is-authoritative-scripture'. Original note: Irenaeus AH 1.28.1 is direct. [confidence capped at medium: certainty=probable]
clm-saturninus-opposes-passion	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	[Auto-downgrade 2026-03-16T18:00:00Z] Certainty changed from 'attested' to 'probable': no passage excerpt explicitly names both subject 'saturninus' and object 'christ-truly-suffered-and-died'. Original note: Logical entailment from his incorporeal saviour. [confidence capped at medium: certainty=probable]
clm-saturninus-opposes-resurrection	campaign5-heretics	approved	2026-03-17T04:00:00Z	medium	[Auto-downgrade 2026-03-16T18:00:00Z] Certainty changed from 'attested' to 'probable': no passage excerpt explicitly names both subject 'saturninus' and object 'bodies-will-be-raised-at-last-day'. Original note: Standard gnostic dualist position. [confidence capped at medium: certainty=probable]
clm-saturninus-opposes-virgin-birth	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-second-corinthians-addressed-achaia	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (second-epistle-to-the-corinthians → achaia). Passage psg-2cor-1-1: 'Paraphrase: Paul addresses the church of God in Corinth together with all the saints in the whole of Achaia.'
clm-second-corinthians-addressed-corinth	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (second-epistle-to-the-corinthians → corinth). Passage psg-2cor-1-1: 'Paraphrase: Paul addresses the church of God in Corinth together with all the saints in the whole of Achaia.'
clm-second-corinthians-resurrection	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-2cor-4-14 from second-epistle-to-the-corinthians directly treats proposition 'jesus-is-proclaimed-as-raised'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Paul says that the one who raised the Lord Jesus will raise believers also with Jesus.'
clm-second-john-christ	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-2john-1-7 from second-epistle-of-john directly treats proposition 'jesus-is-the-christ'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The true confession is that Jesus Christ has come in the flesh, and those who deny it are deceivers.'
clm-second-peter-judgment	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-2pet-3-7 from second-epistle-of-peter directly treats proposition 'final-judgment-is-coming'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The present heavens and earth are reserved for fire until the day of judgment and destruction of the ungodly.'
clm-second-thessalonians-addressed-thessalonica	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (second-epistle-to-the-thessalonians → thessalonica). Passage psg-2thess-1-1: 'Paraphrase: Paul, Silvanus, and Timothy address the church of the Thessalonians in God our Father and the Lord Jesus Christ.'
clm-second-thessalonians-judgment	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-2thess-1-1 from second-epistle-to-the-thessalonians directly treats proposition 'final-judgment-is-coming'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Paul, Silvanus, and Timothy address the church of the Thessalonians in God our Father and the Lord Jesus Christ.' [confidence capped at medium: certainty=probable]
clm-second-timothy-resurrection	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-2tim-2-8 from second-epistle-to-timothy directly treats proposition 'jesus-is-proclaimed-as-raised'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Paul urges Timothy to remember Jesus Christ, risen from the dead, as proclaimed in the gospel.'
clm-secundus-active-jerusalem	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-secundus-active-thessalonica	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-20-4 explicitly places secundus in thessalonica. Excerpt: 'Paraphrase: Sopater of Berea and Aristarchus and Secundus of Thessalonica are named among Paul's companions.'
clm-secundus-disciple	cascade-curator	approved	2026-03-12T15:00:00Z	high	Evidence-backed claim approved in batch reassessment.
clm-secundus-member-thessalonian	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-sent-affirms-apostolic-succession	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-cyprian-sent-proem from sententiae-episcoporum directly treats proposition 'apostolic-succession-transmits-faith'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Cyprian said: You have heard, most beloved colleagues, what Jubaianus our fellow bishop wrote to me, consulting my moderate abil'
clm-sent-affirms-baptism-regen	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-cyprian-sent-1 from sententiae-episcoporum directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'I know only one baptism in the Church, and I know none outside the Church. This one will be where there is the true hope and the certain fai'
clm-sent-affirms-baptism-water	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-cyprian-sent-1 from sententiae-episcoporum directly treats proposition 'baptism-with-water-commanded'. The work's affirms is attested from its own text. Excerpt: 'I know only one baptism in the Church, and I know none outside the Church. This one will be where there is the true hope and the certain fai'
clm-sent-affirms-episcopal-unity	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-cyprian-sent-proem from sententiae-episcoporum directly treats proposition 'episcopal-unity-grounds-church-unity'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Cyprian said: You have heard, most beloved colleagues, what Jubaianus our fellow bishop wrote to me, consulting my moderate abil'
clm-sent-affirms-ot-authority	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-cyprian-sent-1 from sententiae-episcoporum directly treats proposition 'old-testament-is-authoritative-scripture'. The work's mentions is attested from its own text. Excerpt: 'I know only one baptism in the Church, and I know none outside the Church. This one will be where there is the true hope and the certain fai' [confidence capped at medium: certainty=probable]
clm-sent-affirms-rebaptism	cascade-curator	approved	2026-03-16T15:00:00Z	high	The Sententiae Episcoporum records 87 bishops voting on whether to rebaptize heretics; the majority affirm rebaptism. The final opinion (psg-cyprian-sent-87) explicitly endorses this position. Directly attested.
clm-sent-affirms-rule-of-faith	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-cyprian-sent-87 from sententiae-episcoporum directly treats proposition 'rule-of-faith-received-from-apostles'. The work's affirms is attested from its own text. Excerpt: 'My opinion is fully expressed in the letter which was written to our colleague Jubaianus — that heretics who according to the evangelical an'
